pfam,feature_importance_vals
PF12656.5,0.0
PF12627.5,0.0
PF12626.5,0.0
PF12625.5,0.0
PF12624.5,0.0
PF12597.6,0.0
PF12598.6,0.0
PF12599.6,0.0
PF12600.6,0.0
PF12601.6,0.0
PF12602.6,0.0
PF12603.6,0.0
PF12604.6,0.0
PF12605.6,0.0
PF12606.6,0.0
PF12607.6,0.0
PF12608.6,0.0
PF12609.6,0.0
PF12610.6,0.0
PF12611.6,0.0
PF12612.6,0.0
PF12613.6,0.0
PF12614.6,0.0
PF12615.6,0.0
PF12616.6,0.0
PF12617.6,0.0
PF12618.6,0.0
PF12619.6,0.0
PF12620.6,0.0
PF12621.6,0.0
PF12622.5,0.0
PF12623.5,0.0
PF12789.5,0.0
PF12790.5,0.0
PF12791.5,0.0
PF12974.5,0.0
PF12961.5,0.0
PF12962.5,0.0
PF12963.5,0.0
PF12964.5,0.0
PF12965.5,0.0
PF12966.5,0.0
PF12967.5,0.0
PF12968.5,0.0
PF12969.5,0.0
PF12970.5,0.0
PF12971.5,0.0
PF12972.5,0.0
PF12973.5,0.0
PF12975.5,0.0
PF12959.5,0.0
PF12976.5,0.0
PF12977.5,0.0
PF12978.5,0.0
PF12979.5,0.0
PF12980.5,0.0
PF12981.5,0.0
PF12982.5,0.0
PF12983.5,0.0
PF12984.5,0.0
PF12985.5,0.0
PF12986.5,0.0
PF12987.5,0.0
PF12988.5,0.0
PF12960.5,0.0
PF12958.5,0.0
PF12927.5,0.0
PF12942.5,0.0
PF12929.5,0.0
PF12930.5,0.0
PF12931.5,0.0
PF12932.5,0.0
PF12933.5,0.0
PF12934.5,0.0
PF12935.5,0.0
PF12936.5,0.0
PF12937.5,0.0
PF12938.5,0.0
PF12939.5,0.0
PF12940.5,0.0
PF12941.5,0.0
PF12943.5,0.0
PF12957.5,0.0
PF12944.5,0.0
PF12945.5,0.0
PF12946.5,0.0
PF12947.5,0.0
PF12948.5,0.0
PF12949.5,0.0
PF12950.5,0.0
PF12951.5,0.0
PF12952.5,0.0
PF12953.5,0.0
PF12954.5,0.0
PF12955.5,0.0
PF12956.5,0.0
PF12989.5,0.0
PF12990.5,0.0
PF12991.5,0.0
PF13039.4,0.0
PF13026.4,0.0
PF13027.4,0.0
PF13028.4,0.0
PF13029.4,0.0
PF13030.4,0.0
PF13031.4,0.0
PF13032.4,0.0
PF13033.4,0.0
PF13034.4,0.0
PF13035.4,0.0
PF13036.4,0.0
PF13037.4,0.0
PF13038.4,0.0
PF13040.4,0.0
PF12992.5,0.0
PF13041.4,0.0
PF13042.4,0.0
PF13043.4,0.0
PF13044.4,0.0
PF13045.4,0.0
PF13046.4,0.0
PF13047.4,0.0
PF13048.4,0.0
PF13049.4,0.0
PF13050.4,0.0
PF13051.4,0.0
PF13052.4,0.0
PF13053.4,0.0
PF13025.4,0.0
PF13024.4,0.0
PF13023.4,0.0
PF13022.4,0.0
PF12993.5,0.0
PF12994.5,0.0
PF12995.5,0.0
PF12996.5,0.0
PF12997.5,0.0
PF12998.5,0.0
PF12999.5,0.0
PF13000.5,0.0
PF13001.5,0.0
PF13002.5,0.0
PF13004.5,0.0
PF13005.5,0.0
PF13006.5,0.0
PF13007.5,0.0
PF13008.5,0.0
PF13009.4,0.0
PF13010.4,0.0
PF13011.4,0.0
PF13012.4,0.0
PF13013.4,0.0
PF13015.4,0.0
PF13016.4,0.0
PF13017.4,0.0
PF13018.4,0.0
PF13019.4,0.0
PF13020.4,0.0
PF13021.4,0.0
PF12928.5,0.0
PF12926.5,0.0
PF12792.5,0.0
PF12840.5,0.0
PF12826.5,0.0
PF12827.5,0.0
PF12828.5,0.0
PF12829.5,0.0
PF12830.5,0.0
PF12831.5,0.0
PF12832.5,0.0
PF12833.5,0.0
PF12834.5,0.0
PF12835.5,0.0
PF12836.5,0.0
PF12837.5,0.0
PF12838.5,0.0
PF12841.5,0.0
PF12824.5,0.0
PF12842.5,0.0
PF12843.5,0.0
PF12844.5,0.0
PF12845.5,0.0
PF12846.5,0.0
PF12847.5,0.0
PF12848.5,0.0
PF12849.5,0.0
PF12850.5,0.0
PF12851.5,0.0
PF12852.5,0.0
PF12853.5,0.0
PF12854.5,0.0
PF12825.5,0.0
PF12823.5,0.0
PF12925.5,0.0
PF12806.5,0.0
PF12793.5,0.0
PF12794.5,0.0
PF12795.5,0.0
PF12796.5,0.0
PF12797.5,0.0
PF12798.5,0.0
PF12799.5,0.0
PF12800.5,0.0
PF12801.5,0.0
PF12802.5,0.0
PF12803.5,0.0
PF12804.5,0.0
PF12805.5,0.0
PF12807.5,0.0
PF12822.5,0.0
PF12808.5,0.0
PF12809.5,0.0
PF12810.5,0.0
PF12811.5,0.0
PF12812.5,0.0
PF12813.5,0.0
PF12814.5,0.0
PF12815.5,0.0
PF12816.5,0.0
PF12818.5,0.0
PF12819.5,0.0
PF12820.5,0.0
PF12821.5,0.0
PF12855.5,0.0
PF12856.5,0.0
PF12857.5,0.0
PF12910.5,0.0
PF12895.5,0.0
PF12896.5,0.0
PF12897.5,0.0
PF12898.5,0.0
PF12899.5,0.0
PF12900.5,0.0
PF12901.5,0.0
PF12902.5,0.0
PF12903.5,0.0
PF12904.5,0.0
PF12905.5,0.0
PF12906.5,0.0
PF12907.5,0.0
PF12911.5,0.0
PF12859.5,0.0
PF12912.5,0.0
PF12913.5,0.0
PF12914.5,0.0
PF12915.5,0.0
PF12916.5,0.0
PF12917.5,0.0
PF12918.5,0.0
PF12919.5,0.0
PF12920.5,0.0
PF12921.5,0.0
PF12922.5,0.0
PF12923.5,0.0
PF12924.5,0.0
PF12894.5,0.0
PF12893.5,0.0
PF12892.5,0.0
PF12890.5,0.0
PF12860.5,0.0
PF12861.5,0.0
PF12862.5,0.0
PF12863.5,0.0
PF12864.5,0.0
PF12866.5,0.0
PF12867.5,0.0
PF12868.5,0.0
PF12869.5,0.0
PF12870.5,0.0
PF12871.5,0.0
PF12872.5,0.0
PF12873.5,0.0
PF12874.5,0.0
PF12875.5,0.0
PF12876.5,0.0
PF12877.5,0.0
PF12878.5,0.0
PF12879.5,0.0
PF12881.5,0.0
PF12883.5,0.0
PF12884.5,0.0
PF12885.5,0.0
PF12886.5,0.0
PF12887.5,0.0
PF12888.5,0.0
PF12889.5,0.0
PF12532.6,0.0
PF12531.6,0.0
PF12530.6,0.0
PF12190.6,0.0
PF12176.6,0.0
PF12177.6,0.0
PF12178.6,0.0
PF12179.6,0.0
PF12180.6,0.0
PF12181.6,0.0
PF12182.6,0.0
PF12183.6,0.0
PF12185.6,0.0
PF12186.6,0.0
PF12187.6,0.0
PF12188.6,0.0
PF12189.6,0.0
PF12191.6,0.0
PF12174.6,0.0
PF12192.6,0.0
PF12193.6,0.0
PF12194.6,0.0
PF12195.6,0.0
PF12196.6,0.0
PF12197.6,0.0
PF12198.6,0.0
PF12199.6,0.0
PF12200.6,0.0
PF12201.6,0.0
PF12202.6,0.0
PF12203.6,0.0
PF12204.6,0.0
PF12175.6,0.0
PF12173.6,0.0
PF12142.6,0.0
PF12157.6,0.0
PF12144.6,0.0
PF12145.6,0.0
PF12146.6,0.0
PF12147.6,0.0
PF12148.6,0.0
PF12149.6,0.0
PF12150.6,0.0
PF12151.6,0.0
PF12152.6,0.0
PF12153.6,0.0
PF12154.6,0.0
PF12155.6,0.0
PF12156.6,0.0
PF12158.6,0.0
PF12172.6,0.0
PF12159.6,0.0
PF12160.6,0.0
PF12161.6,0.0
PF12162.6,0.0
PF12163.6,0.0
PF12164.6,0.0
PF12165.6,0.0
PF12166.6,0.0
PF12167.6,0.0
PF12168.6,0.0
PF12169.6,0.0
PF12170.6,0.0
PF12171.6,0.0
PF12205.6,0.0
PF12206.6,0.0
PF12207.6,0.0
PF12253.6,0.0
PF12240.6,0.0
PF12241.6,0.0
PF12242.6,0.0
PF12243.6,0.0
PF12244.6,0.0
PF12245.6,0.0
PF12246.6,0.0
PF12247.6,0.0
PF12248.6,0.0
PF12249.6,0.0
PF12250.6,0.0
PF12251.6,0.0
PF12252.6,0.0
PF12254.6,0.0
PF12208.6,0.0
PF12255.6,0.0
PF12256.6,0.0
PF12257.6,0.0
PF12258.6,0.0
PF12259.6,0.0
PF12260.6,0.0
PF12261.6,0.0
PF12262.6,0.0
PF12263.6,0.0
PF12264.6,0.0
PF12265.6,0.0
PF12266.6,0.0
PF12267.6,0.0
PF12239.6,0.0
PF12238.6,0.0
PF12237.6,0.0
PF12236.6,0.0
PF12209.6,0.0
PF12210.6,0.0
PF12211.6,0.0
PF12212.6,0.0
PF12213.6,0.0
PF12214.6,0.0
PF12215.6,0.0
PF12216.6,0.0
PF12217.6,0.0
PF12218.6,0.0
PF12219.6,0.0
PF12220.6,0.0
PF12221.6,0.0
PF12222.6,0.0
PF12223.6,0.0
PF12224.6,0.0
PF12225.6,0.0
PF12226.6,0.0
PF12227.6,0.0
PF12228.6,0.0
PF12229.6,0.0
PF12230.6,0.0
PF12231.6,0.0
PF12232.6,0.0
PF12233.6,0.0
PF12234.6,0.0
PF12235.6,0.0
PF12143.6,0.0
PF12141.6,0.0
PF12269.6,0.0
PF12060.6,0.0
PF12046.6,0.0
PF12047.6,0.0
PF12048.6,0.0
PF12049.6,0.0
PF12051.6,0.0
PF12052.6,0.0
PF12053.6,0.0
PF12054.6,0.0
PF12055.6,0.0
PF12056.6,0.0
PF12057.6,0.0
PF12058.6,0.0
PF12059.6,0.0
PF12061.6,0.0
PF12044.6,0.0
PF12062.6,0.0
PF12063.6,0.0
PF12064.6,0.0
PF12065.6,0.0
PF12066.6,0.0
PF12067.6,0.0
PF12068.6,0.0
PF12069.6,0.0
PF12070.6,0.0
PF12071.6,0.0
PF12073.6,0.0
PF12074.6,0.0
PF12075.6,0.0
PF12045.6,0.0
PF12043.6,0.0
PF12140.6,0.0
PF12027.6,0.0
PF12015.6,0.0
PF12016.6,0.0
PF12017.6,0.0
PF12018.6,0.0
PF12019.6,0.0
PF12020.6,0.0
PF10980.6,0.0
PF12021.6,0.0
PF12022.6,0.0
PF12023.6,0.0
PF12024.6,0.0
PF12025.6,0.0
PF12026.6,0.0
PF12028.6,0.0
PF12042.6,0.0
PF12029.6,0.0
PF12030.6,0.0
PF12031.6,0.0
PF12032.6,0.0
PF12033.6,0.0
PF12034.6,0.0
PF12035.6,0.0
PF12036.6,0.0
PF12037.6,0.0
PF12038.6,0.0
PF12039.6,0.0
PF12040.6,0.0
PF12041.6,0.0
PF12076.6,0.0
PF12077.6,0.0
PF12078.6,0.0
PF12125.6,0.0
PF12112.6,0.0
PF12113.6,0.0
PF12114.6,0.0
PF12115.6,0.0
PF12116.6,0.0
PF12117.6,0.0
PF12118.6,0.0
PF12119.6,0.0
PF12120.6,0.0
PF12121.6,0.0
PF12122.6,0.0
PF12123.6,0.0
PF12124.6,0.0
PF12126.6,0.0
PF12079.6,0.0
PF12127.6,0.0
PF12128.6,0.0
PF12129.6,0.0
PF12130.6,0.0
PF12131.6,0.0
PF12132.6,0.0
PF12133.6,0.0
PF12134.6,0.0
PF12135.6,0.0
PF12136.6,0.0
PF12137.6,0.0
PF12138.6,0.0
PF12139.6,0.0
PF12111.6,0.0
PF12110.6,0.0
PF12109.6,0.0
PF12108.6,0.0
PF12080.6,0.0
PF12081.6,0.0
PF12083.6,0.0
PF12084.6,0.0
PF12085.6,0.0
PF12086.6,0.0
PF12087.6,0.0
PF12088.6,0.0
PF12089.6,0.0
PF12090.6,0.0
PF12091.6,0.0
PF12092.6,0.0
PF12093.6,0.0
PF12094.6,0.0
PF12095.6,0.0
PF12096.6,0.0
PF12097.6,0.0
PF12098.6,0.0
PF12099.6,0.0
PF12100.6,0.0
PF12101.6,0.0
PF12102.6,0.0
PF12103.6,0.0
PF12104.6,0.0
PF12105.6,0.0
PF12106.6,0.0
PF12107.6,0.0
PF12268.6,0.0
PF12270.6,0.0
PF12529.6,0.0
PF12449.6,0.0
PF12436.6,0.0
PF12437.6,0.0
PF12438.6,0.0
PF12439.6,0.0
PF12440.6,0.0
PF12441.6,0.0
PF12442.6,0.0
PF12443.6,0.0
PF12444.6,0.0
PF12445.6,0.0
PF12446.6,0.0
PF12447.6,0.0
PF12448.6,0.0
PF12450.6,0.0
PF12434.6,0.0
PF12451.6,0.0
PF12452.6,0.0
PF12453.6,0.0
PF12454.6,0.0
PF12455.6,0.0
PF12456.6,0.0
PF12457.6,0.0
PF12458.6,0.0
PF12459.6,0.0
PF12460.6,0.0
PF12461.6,0.0
PF12462.6,0.0
PF12463.6,0.0
PF12435.6,0.0
PF12433.6,0.0
PF12401.6,0.0
PF12417.6,0.0
PF12403.6,0.0
PF12404.6,0.0
PF12406.6,0.0
PF12407.6,0.0
PF12408.6,0.0
PF12409.6,0.0
PF12410.6,0.0
PF12411.6,0.0
PF12412.6,0.0
PF12413.6,0.0
PF12414.6,0.0
PF12415.6,0.0
PF12416.6,0.0
PF12418.6,0.0
PF12432.6,0.0
PF12419.6,0.0
PF12420.6,0.0
PF12421.6,0.0
PF12422.6,0.0
PF12423.6,0.0
PF12424.6,0.0
PF12425.6,0.0
PF12426.6,0.0
PF12427.6,0.0
PF12428.6,0.0
PF12429.6,0.0
PF12430.6,0.0
PF12431.6,0.0
PF12464.6,0.0
PF12465.6,0.0
PF12466.6,0.0
PF12514.6,0.0
PF12500.6,0.0
PF12501.6,0.0
PF12502.6,0.0
PF12503.6,0.0
PF12505.6,0.0
PF12506.6,0.0
PF12507.6,0.0
PF12508.6,0.0
PF12509.6,0.0
PF12510.6,0.0
PF12511.6,0.0
PF12512.6,0.0
PF12513.6,0.0
PF12515.6,0.0
PF12467.6,0.0
PF12516.6,0.0
PF12517.6,0.0
PF12518.6,0.0
PF12519.6,0.0
PF12520.6,0.0
PF12521.6,0.0
PF12522.6,0.0
PF12523.6,0.0
PF12524.6,0.0
PF12525.6,0.0
PF12526.6,0.0
PF12527.6,0.0
PF12528.6,0.0
PF12499.6,0.0
PF12498.6,0.0
PF12497.6,0.0
PF12496.6,0.0
PF12468.6,0.0
PF12469.6,0.0
PF12470.6,0.0
PF12471.6,0.0
PF12472.6,0.0
PF12473.6,0.0
PF12474.6,0.0
PF12475.6,0.0
PF12476.6,0.0
PF12477.6,0.0
PF12478.6,0.0
PF12479.6,0.0
PF12480.6,0.0
PF12481.6,0.0
PF12482.6,0.0
PF12483.6,0.0
PF12484.6,0.0
PF12485.6,0.0
PF12486.6,0.0
PF12487.6,0.0
PF12488.6,0.0
PF12489.6,0.0
PF12490.6,0.0
PF12491.6,0.0
PF12493.6,0.0
PF12494.6,0.0
PF12495.6,0.0
PF12402.6,0.0
PF12400.6,0.0
PF12271.6,0.0
PF12319.6,0.0
PF12306.6,0.0
PF12307.6,0.0
PF12308.6,0.0
PF12309.6,0.0
PF12310.6,0.0
PF12311.6,0.0
PF12312.6,0.0
PF12313.6,0.0
PF12314.6,0.0
PF12315.6,0.0
PF12316.6,0.0
PF12317.6,0.0
PF12318.6,0.0
PF12320.6,0.0
PF12304.6,0.0
PF12321.6,0.0
PF12322.6,0.0
PF12323.6,0.0
PF12324.6,0.0
PF12325.6,0.0
PF12326.6,0.0
PF12327.6,0.0
PF12328.6,0.0
PF12329.6,0.0
PF12330.6,0.0
PF12331.6,0.0
PF12333.6,0.0
PF12334.6,0.0
PF12305.6,0.0
PF12302.6,0.0
PF12399.6,0.0
PF12286.6,0.0
PF12273.6,0.0
PF12274.6,0.0
PF12275.6,0.0
PF12276.6,0.0
PF12277.6,0.0
PF12278.6,0.0
PF12279.6,0.0
PF12280.6,0.0
PF12281.6,0.0
PF12282.6,0.0
PF12283.6,0.0
PF12284.6,0.0
PF12285.6,0.0
PF12287.6,0.0
PF12301.6,0.0
PF12288.6,0.0
PF12289.6,0.0
PF12290.6,0.0
PF12291.6,0.0
PF12292.6,0.0
PF12293.6,0.0
PF12294.6,0.0
PF12295.6,0.0
PF12296.6,0.0
PF12297.6,0.0
PF12298.6,0.0
PF12299.6,0.0
PF12300.6,0.0
PF12335.6,0.0
PF12336.6,0.0
PF12337.6,0.0
PF12384.6,0.0
PF12371.6,0.0
PF12372.6,0.0
PF12373.6,0.0
PF12374.6,0.0
PF12375.6,0.0
PF12376.6,0.0
PF12377.6,0.0
PF12378.6,0.0
PF12379.6,0.0
PF12380.6,0.0
PF12381.6,0.0
PF12382.6,0.0
PF12383.6,0.0
PF12385.6,0.0
PF12338.6,0.0
PF12386.6,0.0
PF12387.6,0.0
PF12388.6,0.0
PF12389.6,0.0
PF12390.6,0.0
PF12391.6,0.0
PF12392.6,0.0
PF12393.6,0.0
PF12394.6,0.0
PF12395.6,0.0
PF12396.6,0.0
PF12397.6,0.0
PF12398.6,0.0
PF12369.6,0.0
PF12368.6,0.0
PF12367.6,0.0
PF12366.6,0.0
PF12339.6,0.0
PF12340.6,0.0
PF12341.6,0.0
PF12342.6,0.0
PF12343.6,0.0
PF12344.6,0.0
PF12345.6,0.0
PF12346.6,0.0
PF12347.6,0.0
PF12348.6,0.0
PF12349.6,0.0
PF12350.6,0.0
PF12351.6,0.0
PF12352.6,0.0
PF12353.6,0.0
PF12354.6,0.0
PF12355.6,0.0
PF12356.6,0.0
PF12357.6,0.0
PF12358.6,0.0
PF12359.6,0.0
PF12360.6,0.0
PF12361.6,0.0
PF12362.6,0.0
PF12363.6,0.0
PF12364.6,0.0
PF12365.6,0.0
PF10981.6,0.0
PF10972.6,0.0
PF10979.6,0.0
PF09532.8,0.0
PF09517.8,0.0
PF09518.8,0.0
PF09519.8,0.0
PF09520.8,0.0
PF09521.8,0.0
PF09522.8,0.0
PF09523.8,0.0
PF09524.8,0.0
PF09526.8,0.0
PF09527.8,0.0
PF09528.8,0.0
PF09529.8,0.0
PF09531.8,0.0
PF09533.8,0.0
PF09515.8,0.0
PF09534.8,0.0
PF09535.8,0.0
PF09536.8,0.0
PF09537.8,0.0
PF09538.8,0.0
PF09539.8,0.0
PF09543.8,0.0
PF09544.8,0.0
PF09545.8,0.0
PF09546.8,0.0
PF09547.8,0.0
PF09548.8,0.0
PF09549.8,0.0
PF09516.8,0.0
PF09514.8,0.0
PF09551.8,0.0
PF09496.8,0.0
PF09483.8,0.0
PF09484.8,0.0
PF09485.8,0.0
PF09486.8,0.0
PF09487.8,0.0
PF09488.8,0.0
PF09489.8,0.0
PF09490.8,0.0
PF09491.8,0.0
PF09492.8,0.0
PF09493.8,0.0
PF09494.8,0.0
PF09495.8,0.0
PF09497.8,0.0
PF09512.8,0.0
PF09498.8,0.0
PF09499.8,0.0
PF09500.8,0.0
PF09501.8,0.0
PF09502.8,0.0
PF09504.8,0.0
PF09505.8,0.0
PF09506.8,0.0
PF09507.8,0.0
PF09508.8,0.0
PF09509.8,0.0
PF09510.8,0.0
PF09511.8,0.0
PF09550.8,0.0
PF09552.8,0.0
PF09619.8,0.0
PF09602.8,0.0
PF09588.8,0.0
PF09589.8,0.0
PF09590.8,0.0
PF09591.8,0.0
PF09592.8,0.0
PF09593.8,0.0
PF09595.8,0.0
PF09596.8,0.0
PF09597.8,0.0
PF09598.8,0.0
PF09599.8,0.0
PF09600.8,0.0
PF09601.8,0.0
PF09603.8,0.0
PF09586.8,0.0
PF09604.8,0.0
PF09605.8,0.0
PF09606.8,0.0
PF09607.8,0.0
PF09608.8,0.0
PF09609.8,0.0
PF09610.8,0.0
PF09611.8,0.0
PF09612.8,0.0
PF09613.8,0.0
PF09614.8,0.0
PF09615.8,0.0
PF09617.8,0.0
PF09587.8,0.0
PF09585.8,0.0
PF09553.8,0.0
PF09568.8,0.0
PF09554.8,0.0
PF09556.8,0.0
PF09557.8,0.0
PF09558.8,0.0
PF09559.8,0.0
PF09560.8,0.0
PF09561.8,0.0
PF09562.8,0.0
PF09563.8,0.0
PF09564.8,0.0
PF09565.8,0.0
PF09566.8,0.0
PF09567.8,0.0
PF09569.8,0.0
PF09584.8,0.0
PF09570.8,0.0
PF09571.8,0.0
PF09572.8,0.0
PF09573.8,0.0
PF09574.8,0.0
PF09575.8,0.0
PF09577.8,0.0
PF09578.8,0.0
PF09579.8,0.0
PF09580.8,0.0
PF09581.8,0.0
PF09582.8,0.0
PF09583.8,0.0
PF09482.8,0.0
PF09481.8,0.0
PF09480.8,0.0
PF09394.8,0.0
PF09380.8,0.0
PF09381.8,0.0
PF09382.8,0.0
PF09383.8,0.0
PF09384.8,0.0
PF09385.8,0.0
PF09386.8,0.0
PF09387.8,0.0
PF09388.8,0.0
PF09390.8,0.0
PF09391.8,0.0
PF09392.8,0.0
PF09393.8,0.0
PF09396.8,0.0
PF09378.8,0.0
PF09397.8,0.0
PF09398.8,0.0
PF09399.8,0.0
PF09400.8,0.0
PF09401.8,0.0
PF09402.8,0.0
PF09403.8,0.0
PF09404.8,0.0
PF09405.8,0.0
PF09406.8,0.0
PF09407.8,0.0
PF09408.8,0.0
PF09409.8,0.0
PF09379.8,0.0
PF09377.8,0.0
PF09479.8,0.0
PF09361.8,0.0
PF09347.8,0.0
PF09348.8,0.0
PF09349.8,0.0
PF09350.8,0.0
PF09351.8,0.0
PF09353.8,0.0
PF09354.8,0.0
PF09355.8,0.0
PF09356.8,0.0
PF09357.8,0.0
PF09358.8,0.0
PF09359.8,0.0
PF09360.8,0.0
PF09362.8,0.0
PF09376.8,0.0
PF09363.8,0.0
PF09364.8,0.0
PF09365.8,0.0
PF09366.8,0.0
PF09367.8,0.0
PF09368.8,0.0
PF09369.8,0.0
PF09370.8,0.0
PF09371.8,0.0
PF09372.8,0.0
PF09373.8,0.0
PF09374.8,0.0
PF09375.8,0.0
PF09411.8,0.0
PF09412.8,0.0
PF09413.8,0.0
PF09462.8,0.0
PF09449.8,0.0
PF09450.8,0.0
PF09451.8,0.0
PF09452.8,0.0
PF09453.8,0.0
PF09454.8,0.0
PF09455.8,0.0
PF09456.8,0.0
PF09457.8,0.0
PF09458.8,0.0
PF09459.8,0.0
PF09460.8,0.0
PF09461.8,0.0
PF09463.8,0.0
PF09414.8,0.0
PF09465.8,0.0
PF09466.8,0.0
PF09467.8,0.0
PF09468.8,0.0
PF09469.8,0.0
PF09470.8,0.0
PF09471.8,0.0
PF09472.8,0.0
PF09474.8,0.0
PF09475.8,0.0
PF09476.8,0.0
PF09477.8,0.0
PF09478.8,0.0
PF09448.8,0.0
PF09447.8,0.0
PF09446.8,0.0
PF09445.8,0.0
PF09415.8,0.0
PF09416.8,0.0
PF09418.8,0.0
PF09419.8,0.0
PF09420.8,0.0
PF09421.8,0.0
PF09422.8,0.0
PF09423.8,0.0
PF09424.8,0.0
PF09425.8,0.0
PF09426.8,0.0
PF09427.8,0.0
PF09428.8,0.0
PF09429.8,0.0
PF09430.8,0.0
PF09431.8,0.0
PF09432.8,0.0
PF09435.8,0.0
PF09436.8,0.0
PF09437.8,0.0
PF09438.8,0.0
PF09439.8,0.0
PF09440.8,0.0
PF09441.8,0.0
PF09442.8,0.0
PF09443.8,0.0
PF09444.8,0.0
PF09618.8,0.0
PF09620.8,0.0
PF09887.7,0.0
PF09804.7,0.0
PF09790.7,0.0
PF09791.7,0.0
PF09792.7,0.0
PF09793.7,0.0
PF09794.7,0.0
PF09795.7,0.0
PF09796.7,0.0
PF09797.7,0.0
PF09798.7,0.0
PF09799.7,0.0
PF09801.7,0.0
PF09802.7,0.0
PF09803.7,0.0
PF09805.7,0.0
PF09788.7,0.0
PF09806.7,0.0
PF09807.7,0.0
PF09808.7,0.0
PF09809.7,0.0
PF09810.7,0.0
PF09811.7,0.0
PF09812.7,0.0
PF09813.7,0.0
PF09814.7,0.0
PF09815.7,0.0
PF09816.7,0.0
PF09817.7,0.0
PF09818.7,0.0
PF09789.7,0.0
PF09787.7,0.0
PF09820.7,0.0
PF09770.7,0.0
PF09755.7,0.0
PF09756.7,0.0
PF09757.7,0.0
PF09758.7,0.0
PF09759.7,0.0
PF09762.7,0.0
PF09763.7,0.0
PF09764.7,0.0
PF09765.7,0.0
PF09766.7,0.0
PF09767.7,0.0
PF09768.7,0.0
PF09769.7,0.0
PF09771.7,0.0
PF09786.7,0.0
PF09772.7,0.0
PF09773.7,0.0
PF09774.7,0.0
PF09775.7,0.0
PF09776.7,0.0
PF09777.7,0.0
PF09778.7,0.0
PF09779.7,0.0
PF09781.7,0.0
PF09782.7,0.0
PF09783.7,0.0
PF09784.7,0.0
PF09785.7,0.0
PF09819.7,0.0
PF09821.7,0.0
PF09621.8,0.0
PF09871.7,0.0
PF09858.7,0.0
PF09859.7,0.0
PF09860.7,0.0
PF09861.7,0.0
PF09862.7,0.0
PF09863.7,0.0
PF09864.7,0.0
PF09865.7,0.0
PF09866.7,0.0
PF09867.7,0.0
PF09868.7,0.0
PF09869.7,0.0
PF09870.7,0.0
PF09872.7,0.0
PF09856.7,0.0
PF09873.7,0.0
PF09874.7,0.0
PF09875.7,0.0
PF09876.7,0.0
PF09877.7,0.0
PF09878.7,0.0
PF09879.7,0.0
PF09880.7,0.0
PF09881.7,0.0
PF09882.7,0.0
PF09883.7,0.0
PF09884.7,0.0
PF09885.7,0.0
PF09857.7,0.0
PF09855.7,0.0
PF09822.7,0.0
PF09837.7,0.0
PF09823.7,0.0
PF09824.7,0.0
PF09825.7,0.0
PF09826.7,0.0
PF09827.7,0.0
PF09828.7,0.0
PF09829.7,0.0
PF09830.7,0.0
PF09831.7,0.0
PF09832.7,0.0
PF09834.7,0.0
PF09835.7,0.0
PF09836.7,0.0
PF09838.7,0.0
PF09853.7,0.0
PF09839.7,0.0
PF09840.7,0.0
PF09842.7,0.0
PF09843.7,0.0
PF09844.7,0.0
PF09845.7,0.0
PF09846.7,0.0
PF09847.7,0.0
PF09848.7,0.0
PF09849.7,0.0
PF09850.7,0.0
PF09851.7,0.0
PF09852.7,0.0
PF09754.7,0.0
PF09753.7,0.0
PF09752.7,0.0
PF09669.8,0.0
PF09656.8,0.0
PF09657.8,0.0
PF09658.8,0.0
PF09659.8,0.0
PF09660.8,0.0
PF09661.8,0.0
PF09662.8,0.0
PF09663.8,0.0
PF09664.8,0.0
PF09665.8,0.0
PF09666.8,0.0
PF09667.8,0.0
PF09668.8,0.0
PF09670.8,0.0
PF09654.8,0.0
PF09671.8,0.0
PF09673.8,0.0
PF09674.8,0.0
PF09675.8,0.0
PF09676.8,0.0
PF09677.8,0.0
PF09678.8,0.0
PF09679.8,0.0
PF09680.8,0.0
PF09681.8,0.0
PF09682.8,0.0
PF09683.8,0.0
PF09684.8,0.0
PF09655.8,0.0
PF09652.8,0.0
PF09751.7,0.0
PF09635.8,0.0
PF09622.8,0.0
PF09623.8,0.0
PF09624.8,0.0
PF09625.8,0.0
PF09626.8,0.0
PF09627.8,0.0
PF09628.8,0.0
PF09629.8,0.0
PF09630.8,0.0
PF09631.8,0.0
PF09632.8,0.0
PF09633.8,0.0
PF09634.8,0.0
PF09636.8,0.0
PF09651.8,0.0
PF09637.8,0.0
PF09638.8,0.0
PF09639.8,0.0
PF09640.8,0.0
PF09641.8,0.0
PF09642.8,0.0
PF09643.8,0.0
PF09644.8,0.0
PF09645.8,0.0
PF09646.8,0.0
PF09648.8,0.0
PF09649.8,0.0
PF09650.8,0.0
PF09685.8,0.0
PF09686.8,0.0
PF09687.8,0.0
PF09736.7,0.0
PF09723.8,0.0
PF09724.7,0.0
PF09725.7,0.0
PF09726.7,0.0
PF09727.7,0.0
PF09728.7,0.0
PF09729.7,0.0
PF09730.7,0.0
PF09731.7,0.0
PF09732.7,0.0
PF09733.7,0.0
PF09734.7,0.0
PF09735.7,0.0
PF09737.7,0.0
PF09688.8,0.0
PF09738.7,0.0
PF09739.7,0.0
PF09740.7,0.0
PF09741.7,0.0
PF09742.7,0.0
PF09743.7,0.0
PF09744.7,0.0
PF09745.7,0.0
PF09746.7,0.0
PF09747.7,0.0
PF09748.7,0.0
